transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud,log_amount,merchant_category_enc,risk_score,predicted_fraud,top_reasons
7001,7.12,5,Electronics,1,0,87,1,60,0,2.0943301541735866,1,0.01,0,device_trust_score (-4.03); transaction_hour (-2.58); velocity_last_24h (-2.20)
7173,85.57,8,Electronics,0,0,43,2,43,0,4.460953335227682,1,0.01,0,transaction_hour (-2.76); device_trust_score (-2.02); foreign_transaction (-1.82)
7174,249.34,12,Clothing,0,0,88,2,20,0,5.522819993899877,0,0.01,0,device_trust_score (-2.93); transaction_hour (-2.65); foreign_transaction (-1.49)
7175,18.33,15,Grocery,0,0,70,2,58,0,2.9616582932202395,3,0.01,0,device_trust_score (-2.89); transaction_hour (-2.55); location_mismatch (-1.65)
7176,116.35,20,Clothing,0,0,65,0,68,0,4.765160922297032,0,0.01,0,device_trust_score (-2.79); transaction_hour (-2.41); foreign_transaction (-1.57)
7177,862.17,9,Food,0,1,91,1,38,0,6.760611658937752,2,0.01,0,transaction_hour (-3.43); device_trust_score (-3.29); location_mismatch (+2.34)
7178,264.88,9,Food,1,0,38,0,46,0,5.583045079173381,2,0.02,0,transaction_hour (-3.89); foreign_transaction (+3.21); location_mismatch (-2.12)
7179,42.55,3,Travel,0,0,44,4,68,0,3.7739097032985116,4,0.01,0,device_trust_score (-2.75); foreign_transaction (-2.40); location_mismatch (-2.06)
7180,125.29,11,Clothing,0,0,59,1,18,0,4.838580849658078,0,0.01,0,device_trust_score (-2.66); transaction_hour (-2.59); velocity_last_24h (-1.55)
7181,47.9,7,Food,0,0,49,3,38,0,3.8897773964808264,2,0.01,0,transaction_hour (-2.55); device_trust_score (-2.54); foreign_transaction (-1.75)
7182,94.84,14,Travel,0,0,28,0,64,0,4.562680134367139,4,0.01,0,transaction_hour (-3.64); foreign_transaction (-2.04); location_mismatch (-2.04)
7183,272.61,20,Travel,1,0,81,2,22,0,5.611703734788073,4,0.01,0,device_trust_score (-3.85); transaction_hour (-3.21); foreign_transaction (+2.24)
7184,265.5,22,Travel,0,0,26,1,60,0,5.585374243605899,4,0.01,0,transaction_hour (-3.45); location_mismatch (-2.07); foreign_transaction (-2.07)
7185,46.6,18,Grocery,0,0,90,0,20,0,3.8628327612373745,3,0.01,0,device_trust_score (-2.93); transaction_hour (-2.56); velocity_last_24h (-1.56)
7186,459.7,14,Food,0,0,45,2,43,0,6.132747071941871,2,0.01,0,transaction_hour (-2.91); device_trust_score (-2.38); foreign_transaction (-1.70)
7187,161.62,7,Food,0,1,76,2,61,0,5.091416190779691,2,0.01,0,device_trust_score (-3.71); transaction_hour (-3.21); location_mismatch (+2.39)
7188,86.02,7,Electronics,0,0,99,2,45,0,4.466137977292534,1,0.01,0,device_trust_score (-2.63); transaction_hour (-2.46); foreign_transaction (-1.65)
7189,125.46,18,Grocery,0,0,39,3,53,0,4.839926052630467,3,0.01,0,transaction_hour (-3.38); foreign_transaction (-2.29); location_mismatch (-1.90)
7190,167.23,8,Food,0,0,70,1,52,0,5.125332090731069,2,0.01,0,device_trust_score (-2.78); transaction_hour (-2.50); foreign_transaction (-1.69)
7191,147.73,23,Food,0,0,55,1,62,0,5.002132581604506,2,0.01,0,device_trust_score (-2.62); transaction_hour (-2.53); location_mismatch (-1.64)
7192,119.94,16,Electronics,0,1,86,3,38,0,4.795294554845067,1,0.01,0,device_trust_score (-4.00); transaction_hour (-3.38); location_mismatch (+2.24)
7193,126.55,7,Clothing,0,0,58,3,40,0,4.848508444587821,0,0.01,0,device_trust_score (-2.74); transaction_hour (-2.47); foreign_transaction (-1.72)
7194,34.94,11,Clothing,0,0,60,0,19,0,3.581850881355413,0,0.01,0,device_trust_score (-2.70); transaction_hour (-2.48); velocity_last_24h (-1.51)
7195,301.54,14,Grocery,0,0,68,4,64,0,5.7122135001340535,3,0.01,0,device_trust_score (-2.86); transaction_hour (-2.67); location_mismatch (-1.67)
7196,140.47,3,Travel,0,0,87,5,22,0,4.952087680470843,4,0.02,0,device_trust_score (-4.22); velocity_last_24h (+3.63); foreign_transaction (-2.21)
7197,25.29,5,Electronics,0,0,42,1,20,0,3.26918863874179,1,0.01,0,transaction_hour (-2.31); device_trust_score (-2.07); velocity_last_24h (-1.85)
7198,261.56,15,Electronics,0,0,69,0,26,0,5.570479627341781,1,0.01,0,device_trust_score (-2.86); transaction_hour (-2.66); velocity_last_24h (-1.65)
7199,485.06,4,Food,0,0,63,2,58,0,6.186332073070455,2,0.01,0,device_trust_score (-2.85); transaction_hour (-2.25); location_mismatch (-1.76)
7200,529.79,22,Food,0,0,50,0,39,0,6.274366462793021,2,0.01,0,device_trust_score (-2.72); transaction_hour (-2.64); foreign_transaction (-1.68)
7201,82.89,12,Electronics,0,0,99,5,37,0,4.429506416858203,1,0.01,0,transaction_hour (-3.71); device_trust_score (-3.47); velocity_last_24h (+2.70)
7202,26.21,14,Travel,0,0,48,0,58,0,3.303584552795155,4,0.01,0,transaction_hour (-2.63); device_trust_score (-2.54); location_mismatch (-1.76)
7203,131.52,16,Clothing,0,1,82,3,53,0,4.886733577431695,0,0.01,0,device_trust_score (-3.95); transaction_hour (-3.34); location_mismatch (+2.29)
7204,21.5,21,Grocery,0,0,74,2,21,0,3.1135153092103742,3,0.01,0,device_trust_score (-2.87); transaction_hour (-2.38); location_mismatch (-1.60)
7205,489.22,19,Clothing,0,0,96,3,51,0,6.19485426993533,0,0.01,0,device_trust_score (-2.89); transaction_hour (-2.50); foreign_transaction (-1.66)
7206,36.51,21,Grocery,0,0,63,1,49,0,3.624607564093796,3,0.01,0,device_trust_score (-2.90); transaction_hour (-2.45); location_mismatch (-1.64)
7207,52.45,4,Travel,0,0,96,3,32,0,3.9787466374710543,4,0.01,0,device_trust_score (-3.01); transaction_hour (-2.09); foreign_transaction (-1.69)
7208,93.95,18,Electronics,0,0,55,2,32,0,4.553350437258295,1,0.01,0,transaction_hour (-2.76); device_trust_score (-2.58); foreign_transaction (-1.69)
7209,86.97,6,Travel,0,0,60,1,34,0,4.476995847264583,4,0.01,0,device_trust_score (-2.70); transaction_hour (-2.24); foreign_transaction (-1.71)
7210,284.96,2,Electronics,0,0,63,1,59,0,5.655851940898651,1,0.01,0,device_trust_score (-4.08); foreign_transaction (-2.20); velocity_last_24h (-2.17)
7211,109.69,12,Food,0,0,45,1,47,0,4.706733501397532,2,0.01,0,transaction_hour (-2.92); device_trust_score (-2.31); foreign_transaction (-1.63)
7212,33.71,13,Grocery,0,0,47,0,53,0,3.547027829873695,3,0.01,0,transaction_hour (-2.72); device_trust_score (-2.45); location_mismatch (-1.69)
7213,55.96,15,Food,0,0,78,4,30,0,4.04234926710372,2,0.01,0,device_trust_score (-2.99); transaction_hour (-2.67); foreign_transaction (-1.60)
7214,128.08,12,Electronics,0,0,60,3,23,0,4.860432367183761,1,0.01,0,transaction_hour (-2.71); device_trust_score (-2.68); foreign_transaction (-1.57)
7215,28.72,1,Grocery,0,0,39,3,48,0,3.391820219849558,3,0.02,0,foreign_transaction (-2.72); transaction_hour (+2.29); velocity_last_24h (-2.17)
7216,170.26,13,Grocery,0,0,26,3,37,0,5.1431828695980455,3,0.01,0,transaction_hour (-3.74); foreign_transaction (-2.16); location_mismatch (-2.07)
7217,150.14,19,Food,1,0,94,1,33,0,5.018206559592573,2,0.01,0,device_trust_score (-4.08); transaction_hour (-3.19); foreign_transaction (+2.22)
7218,225.76,6,Grocery,1,0,62,5,37,0,5.423892189456103,3,16.24,1,velocity_last_24h (+4.19); foreign_transaction (+3.12); device_trust_score (-2.90)
7219,499.66,4,Electronics,1,0,89,2,19,0,6.2159272279880895,1,0.01,0,device_trust_score (-3.72); transaction_hour (-2.64); foreign_transaction (+2.24)
7220,438.0,13,Electronics,0,0,74,2,33,0,6.0844994130751715,1,0.01,0,transaction_hour (-2.80); device_trust_score (-2.76); foreign_transaction (-1.66)
7221,525.63,8,Food,0,1,25,4,52,0,6.266498214676136,2,0.02,0,transaction_hour (-3.98); location_mismatch (+3.22); foreign_transaction (-2.31)
7222,50.52,9,Travel,0,0,45,3,36,0,3.9419700817960983,4,0.01,0,transaction_hour (-2.75); device_trust_score (-2.10); foreign_transaction (-1.73)
7223,25.39,6,Electronics,0,0,81,2,56,0,3.2729851505152325,1,0.01,0,device_trust_score (-3.05); transaction_hour (-2.11); foreign_transaction (-1.64)
7224,64.79,13,Electronics,0,0,43,1,53,0,4.186467851097906,1,0.01,0,transaction_hour (-2.95); device_trust_score (-2.06); foreign_transaction (-1.72)
7225,405.83,13,Grocery,0,0,53,3,49,0,6.0083954077679635,3,0.01,0,transaction_hour (-2.82); device_trust_score (-2.64); location_mismatch (-1.74)
7226,643.94,1,Grocery,0,0,74,1,64,0,6.469157289213027,3,0.01,0,device_trust_score (-3.75); location_mismatch (-2.24); foreign_transaction (-2.19)
7227,353.03,16,Electronics,0,0,58,3,52,0,5.869381655305767,1,0.01,0,device_trust_score (-2.86); transaction_hour (-2.72); foreign_transaction (-1.67)
7228,20.98,19,Food,0,0,78,1,21,0,3.090132948975475,2,0.01,0,device_trust_score (-3.03); transaction_hour (-2.26); velocity_last_24h (-1.56)
7229,530.2,3,Travel,0,0,56,1,50,0,6.275138598162224,4,0.01,0,device_trust_score (-3.79); location_mismatch (-2.27); foreign_transaction (-2.23)
7230,99.1,12,Grocery,0,1,28,1,23,0,4.6061696863211745,3,0.02,0,transaction_hour (-4.10); location_mismatch (+3.27); foreign_transaction (-2.22)
7231,1.68,17,Grocery,1,0,54,1,49,0,0.9858167945227653,3,0.01,0,transaction_hour (-3.48); device_trust_score (-3.36); foreign_transaction (+2.25)
7232,105.14,2,Travel,0,0,42,3,20,0,4.664758977399749,4,0.01,0,device_trust_score (-2.39); foreign_transaction (-2.34); location_mismatch (-2.12)
7233,8.49,18,Grocery,0,0,93,0,69,0,2.2502386126218363,3,0.01,0,device_trust_score (-3.03); transaction_hour (-2.31); location_mismatch (-1.56)
7234,141.3,4,Food,0,0,53,2,38,0,4.957937505095806,2,0.01,0,device_trust_score (-2.63); transaction_hour (-2.25); foreign_transaction (-1.80)
7235,74.4,0,Grocery,1,0,36,1,57,1,4.32280727501391,3,99.12,1,foreign_transaction (+3.72); transaction_hour (+2.91); device_trust_score (+1.97)
7236,115.45,8,Grocery,0,0,39,5,43,0,4.75746199633035,3,0.02,0,velocity_last_24h (+3.77); transaction_hour (-3.73); foreign_transaction (-2.26)
7237,170.96,23,Electronics,0,0,77,4,64,0,5.147261891628081,1,0.01,0,device_trust_score (-2.96); transaction_hour (-2.38); foreign_transaction (-1.56)
7238,365.59,7,Food,0,0,59,0,24,0,5.90424405734671,2,0.01,0,device_trust_score (-2.81); transaction_hour (-2.46); velocity_last_24h (-1.82)
7239,195.2,2,Food,0,0,76,3,56,0,5.279134547131263,2,0.01,0,device_trust_score (-3.94); foreign_transaction (-2.27); location_mismatch (-2.14)
7240,102.46,1,Electronics,0,0,77,3,63,0,4.639185064575369,1,0.01,0,device_trust_score (-4.30); foreign_transaction (-2.19); location_mismatch (-2.08)
7241,308.09,0,Clothing,0,0,38,1,49,0,5.733632496625086,0,0.02,0,foreign_transaction (-2.66); transaction_hour (+2.44); velocity_last_24h (-2.23)
7242,424.8,11,Travel,0,1,42,0,54,0,6.053969752459379,4,0.01,0,transaction_hour (-3.55); device_trust_score (-2.72); location_mismatch (+2.43)
7243,22.96,21,Food,0,0,62,2,32,0,3.1763857732472487,2,0.01,0,device_trust_score (-2.84); transaction_hour (-2.38); foreign_transaction (-1.63)
7244,136.65,12,Clothing,0,0,62,5,21,0,4.9247142315886165,0,0.01,0,transaction_hour (-3.81); device_trust_score (-3.35); velocity_last_24h (+2.76)
7245,60.26,9,Travel,1,0,79,1,34,0,4.115127101404629,4,0.01,0,device_trust_score (-3.81); transaction_hour (-3.12); foreign_transaction (+2.28)
7246,8.68,16,Food,0,0,35,2,55,0,2.2700619012884857,2,0.01,0,transaction_hour (-3.28); foreign_transaction (-2.15); location_mismatch (-2.08)
7247,198.77,10,Grocery,0,1,91,2,62,0,5.297166704790641,3,0.01,0,device_trust_score (-3.85); transaction_hour (-3.41); location_mismatch (+2.43)
7248,357.5,4,Food,0,0,77,1,35,0,5.881928660039675,2,0.01,0,device_trust_score (-3.07); transaction_hour (-2.16); velocity_last_24h (-1.84)
7249,32.01,8,Travel,0,0,68,2,34,0,3.4968105458651015,4,0.01,0,device_trust_score (-2.76); transaction_hour (-2.32); foreign_transaction (-1.72)
7250,301.23,12,Clothing,0,0,49,1,59,0,5.711188316916794,0,0.01,0,transaction_hour (-2.77); device_trust_score (-2.70); foreign_transaction (-1.62)
7251,345.6,19,Grocery,0,0,86,1,69,0,5.848171377281505,3,0.01,0,device_trust_score (-3.00); transaction_hour (-2.35); location_mismatch (-1.60)
7252,442.33,22,Travel,1,0,38,1,31,0,6.094314413722431,4,0.03,0,transaction_hour (-3.78); foreign_transaction (+3.24); location_mismatch (-2.05)
7253,55.49,10,Travel,0,0,71,0,69,0,4.034063631337171,4,0.01,0,device_trust_score (-2.70); transaction_hour (-2.55); location_mismatch (-1.61)
7254,421.73,22,Food,1,0,79,3,18,0,6.046733677375123,2,0.01,0,device_trust_score (-3.65); transaction_hour (-3.12); foreign_transaction (+2.17)
7255,69.59,3,Electronics,0,0,36,1,50,0,4.256888491407381,1,0.02,0,foreign_transaction (-2.62); velocity_last_24h (-2.18); location_mismatch (-2.16)
7256,144.67,20,Electronics,0,0,31,0,34,0,4.9813437894608565,1,0.01,0,transaction_hour (-3.62); foreign_transaction (-2.24); velocity_last_24h (-2.04)
7257,9.33,10,Grocery,0,0,73,0,49,0,2.3350522831315472,3,0.01,0,device_trust_score (-2.92); transaction_hour (-2.50); location_mismatch (-1.57)
7258,8.08,8,Travel,0,0,38,2,57,0,2.206074192613202,4,0.01,0,transaction_hour (-3.09); foreign_transaction (-2.18); location_mismatch (-1.95)
7259,229.37,6,Clothing,0,1,53,2,66,0,5.439686712010562,0,0.01,0,device_trust_score (-3.37); transaction_hour (-2.87); location_mismatch (+2.45)
7260,105.81,15,Grocery,0,0,71,6,59,0,4.671051555101604,3,0.01,0,transaction_hour (-3.79); device_trust_score (-3.64); velocity_last_24h (+2.81)
7261,53.3,22,Grocery,0,0,38,1,48,0,3.9945242269398897,3,0.01,0,transaction_hour (-3.33); foreign_transaction (-2.20); velocity_last_24h (-1.94)
7262,38.02,22,Food,0,0,75,1,55,0,3.6640743351949654,2,0.01,0,device_trust_score (-2.93); transaction_hour (-2.43); location_mismatch (-1.60)
7263,199.53,4,Clothing,0,0,38,2,56,0,5.300963861488942,0,0.01,0,transaction_hour (-2.91); foreign_transaction (-2.25); velocity_last_24h (-2.01)
7264,0.07,5,Travel,0,0,32,0,44,0,0.06765864847381481,4,0.01,0,transaction_hour (-2.82); velocity_last_24h (-2.10); location_mismatch (-2.10)
7265,295.08,18,Travel,0,0,89,1,65,0,5.690629688077901,4,0.01,0,device_trust_score (-2.97); transaction_hour (-2.56); location_mismatch (-1.64)
7266,14.86,0,Travel,1,0,61,1,34,0,2.7638002162067017,4,0.02,0,device_trust_score (-4.46); foreign_transaction (+3.05); transaction_hour (+2.22)
7267,38.26,15,Grocery,0,0,92,0,47,0,3.670206188848315,3,0.01,0,device_trust_score (-3.04); transaction_hour (-2.50); foreign_transaction (-1.57)
7268,87.87,17,Food,0,0,40,1,56,0,4.487174627750384,2,0.01,0,transaction_hour (-3.04); foreign_transaction (-1.83); location_mismatch (-1.66)
7269,119.4,23,Grocery,0,0,44,2,23,0,4.79081953287472,3,0.01,0,transaction_hour (-2.69); device_trust_score (-2.20); velocity_last_24h (-1.62)
7270,78.93,12,Electronics,1,0,91,1,28,0,4.381151251637927,1,0.01,0,device_trust_score (-4.07); transaction_hour (-3.41); foreign_transaction (+2.14)
7271,69.61,0,Electronics,0,1,95,2,23,0,4.257171777528256,1,0.02,0,device_trust_score (-4.85); location_mismatch (+2.88); transaction_hour (+2.24)
7272,597.94,9,Travel,0,0,56,4,47,0,6.395161426153498,4,0.01,0,transaction_hour (-2.64); device_trust_score (-2.60); location_mismatch (-1.82)
7273,184.69,6,Food,0,1,93,2,35,0,5.224078616612505,2,0.01,0,device_trust_score (-3.93); transaction_hour (-2.88); location_mismatch (+2.40)
7274,4.27,4,Travel,0,0,54,0,58,0,1.6620303625532709,4,0.01,0,device_trust_score (-2.56); transaction_hour (-2.06); velocity_last_24h (-1.72)
7275,101.24,12,Travel,0,0,44,2,21,0,4.627322990629224,4,0.01,0,transaction_hour (-2.95); device_trust_score (-2.01); location_mismatch (-1.64)
7276,374.31,21,Grocery,0,0,82,2,49,0,5.92775235113638,3,0.01,0,device_trust_score (-2.95); transaction_hour (-2.61); location_mismatch (-1.67)
7277,64.58,15,Travel,0,0,53,1,26,0,4.1832707714165025,4,0.01,0,transaction_hour (-2.74); device_trust_score (-2.47); location_mismatch (-1.66)
7278,17.88,23,Travel,0,1,48,2,20,0,2.9381031607173544,4,0.01,0,device_trust_score (-3.19); transaction_hour (-3.02); location_mismatch (+2.52)
7279,255.67,19,Food,0,1,25,5,44,1,5.547791213108276,2,98.38,1,velocity_last_24h (+3.57); transaction_hour (-3.47); location_mismatch (+2.92)
7280,167.66,21,Food,0,0,51,3,20,0,5.127884854146496,2,0.01,0,transaction_hour (-2.71); device_trust_score (-2.53); foreign_transaction (-1.60)
7281,152.05,13,Food,1,0,45,2,63,0,5.0307646653914215,2,0.01,0,transaction_hour (-3.89); device_trust_score (-3.10); foreign_transaction (+2.30)
7282,9.91,10,Travel,0,0,41,1,44,0,2.3896797998449792,4,0.01,0,transaction_hour (-2.79); device_trust_score (-1.98); location_mismatch (-1.70)
7283,27.25,18,Food,0,0,56,4,53,0,3.34109345759245,2,0.01,0,device_trust_score (-2.90); transaction_hour (-2.54); location_mismatch (-1.68)
7284,175.38,22,Food,0,0,68,2,30,0,5.172640758460035,2,0.01,0,device_trust_score (-2.84); transaction_hour (-2.59); foreign_transaction (-1.64)
7285,41.93,1,Clothing,0,0,46,0,65,0,3.7595708822364693,0,0.01,0,device_trust_score (-3.17); foreign_transaction (-2.32); velocity_last_24h (-2.19)
7286,126.24,7,Clothing,0,0,66,1,25,0,4.846075066880943,0,0.01,0,device_trust_score (-2.76); transaction_hour (-2.44); velocity_last_24h (-1.66)
7287,141.7,12,Electronics,0,0,86,2,31,0,4.960744524482791,1,0.01,0,device_trust_score (-2.96); transaction_hour (-2.69); foreign_transaction (-1.61)
7288,60.01,6,Grocery,0,0,72,3,43,0,4.111037785163761,3,0.01,0,device_trust_score (-2.82); transaction_hour (-2.24); foreign_transaction (-1.70)
7289,533.65,11,Grocery,1,0,32,0,54,0,6.281612327202666,3,0.03,0,transaction_hour (-4.06); foreign_transaction (+3.16); location_mismatch (-2.16)
7290,332.66,7,Food,0,0,26,2,46,0,5.810122510427528,2,0.01,0,transaction_hour (-3.57); foreign_transaction (-2.16); location_mismatch (-2.04)
7291,230.67,15,Electronics,0,0,29,5,20,0,5.445313945282377,1,0.02,0,transaction_hour (-4.16); velocity_last_24h (+3.69); foreign_transaction (-1.98)
7292,14.62,17,Electronics,0,0,52,5,41,0,2.7485521444115397,1,0.01,0,device_trust_score (-3.54); transaction_hour (-3.51); velocity_last_24h (+2.77)
7293,20.2,18,Clothing,0,0,28,5,32,0,3.054001181677967,0,0.05,0,transaction_hour (-3.88); velocity_last_24h (+3.68); location_mismatch (-2.04)
7294,122.19,3,Electronics,1,0,77,1,54,0,4.813727878973883,1,0.01,0,device_trust_score (-5.07); foreign_transaction (+2.90); velocity_last_24h (-2.19)
7295,31.54,11,Travel,0,0,25,1,31,0,3.482470101790892,4,0.01,0,transaction_hour (-3.49); location_mismatch (-2.14); foreign_transaction (-2.07)
7296,689.19,15,Food,0,0,30,2,57,0,6.5369669220049005,2,0.01,0,transaction_hour (-3.67); foreign_transaction (-2.16); location_mismatch (-2.11)
7297,31.07,20,Travel,0,0,79,1,48,0,3.4679210137050633,4,0.01,0,device_trust_score (-3.01); transaction_hour (-2.40); location_mismatch (-1.65)
7298,120.31,21,Grocery,0,0,76,3,28,0,4.798349252782828,3,0.01,0,device_trust_score (-2.85); transaction_hour (-2.65); foreign_transaction (-1.65)
7299,81.49,16,Clothing,0,0,48,0,43,0,4.41267707387264,0,0.01,0,transaction_hour (-2.71); device_trust_score (-2.63); foreign_transaction (-1.61)
7300,183.59,3,Travel,0,0,86,1,18,0,5.218137149420508,4,0.01,0,device_trust_score (-4.03); velocity_last_24h (-2.04); location_mismatch (-2.01)
7301,24.87,19,Food,0,0,80,3,42,0,3.2530839961979376,2,0.01,0,device_trust_score (-3.09); transaction_hour (-2.32); foreign_transaction (-1.62)
7302,101.28,23,Travel,0,0,48,1,38,0,4.627714150422986,4,0.01,0,transaction_hour (-2.52); device_trust_score (-2.47); location_mismatch (-1.67)
7303,57.81,23,Travel,0,0,44,1,68,0,4.074311908471865,4,0.01,0,transaction_hour (-2.53); device_trust_score (-2.08); location_mismatch (-1.68)
7304,393.67,21,Electronics,0,0,58,1,51,0,5.9780499726861205,1,0.01,0,device_trust_score (-2.87); transaction_hour (-2.61); foreign_transaction (-1.66)
7305,7.46,23,Clothing,0,0,39,3,20,0,2.135349173618132,0,0.01,0,transaction_hour (-2.83); velocity_last_24h (-1.99); foreign_transaction (-1.95)
7306,441.04,8,Grocery,0,0,75,1,66,0,6.091400375720582,3,0.01,0,device_trust_score (-2.71); transaction_hour (-2.46); velocity_last_24h (-1.76)
7307,322.15,4,Food,0,0,28,2,24,0,5.778116611708905,2,0.01,0,transaction_hour (-3.09); foreign_transaction (-2.13); location_mismatch (-2.07)
7308,63.58,16,Food,0,0,77,2,28,0,4.167904765330129,2,0.01,0,device_trust_score (-3.01); transaction_hour (-2.66); foreign_transaction (-1.59)
7309,280.31,16,Grocery,0,0,38,1,48,0,5.639457264099644,3,0.01,0,transaction_hour (-3.44); foreign_transaction (-2.28); velocity_last_24h (-1.91)
7310,5.71,1,Food,0,0,89,2,43,0,1.9035989509835904,2,0.01,0,device_trust_score (-4.34); foreign_transaction (-2.13); location_mismatch (-2.12)
